日付,始値,高値,安値,終値,5日平均,25日平均,75日平均,VWAP,出来高,5日平均,25日平均
20191230,        667,        667,        662,        667,      681.8,     657.96,     552.52,   665.3889,           7200,          21620,          26096
20191227,        679,        679,        667,        669,      692.4,      656.4,     549.68,   675.0952,           8400,          30020,          27764
20191226,        680,        685,        660,        671,      695.8,     654.92,      546.8,   669.1319,          23500,          29880,          40356
20191225,        710,        718,        685,        687,      697.4,     653.92,     543.88,   694.1182,          55000,          27460,          50780
20191224,        724,        724,        707,        715,      698.4,     648.28,     540.57,   716.6071,          14000,          21060,          50728
20191223,        720,        724,        700,        720,        698,     641.64,     537.02,   713.2825,          49200,          27520,          51716
20191220,        679,        688,        678,        686,        695,      633.6,      533.4,   682.8182,           7700,          30720,          49940
20191219,        691,        693,        679,        679,      692.8,     626.56,     530.18,   682.5175,          11400,          42300,          50116
20191218,        706,        712,        689,        692,      690.2,     619.68,     527.09,   698.6522,          23000,          49860,          50836
20191217,        720,        740,        703,        713,      680.6,      612.2,      523.7,   721.1533,          46300,          48740,          50284
20191216,        684,        708,        679,        705,      665.6,     603.72,     520.21,   692.5322,          65200,          41680,          48588
20191213,        675,        684,        662,        675,      653.4,     595.32,     516.86,   676.9939,          65600,          32720,          46244
20191212,        644,        674,        643,        666,      644.2,      588.2,     514.02,   657.3415,          49200,          21040,          44096
20191211,        636,        650,        629,        644,      633.8,     581.64,      511.5,   639.2241,          17400,          12720,          42376
20191210,        644,        645,        635,        638,      627.2,     575.84,     509.42,   639.0182,          11000,          14160,          41820
20191209,        632,        651,        630,        644,      621.2,     570.32,     507.54,   638.8382,          20400,          13600,          41536
20191206,        615,        630,        614,        629,      615.2,      564.4,     505.58,   621.5417,           7200,          12960,          40856
20191205,        612,        615,        612,        614,      614.2,     559.12,     503.77,   612.9868,           7600,          13640,          40816
20191204,        608,        612,        592,        611,      615.4,      554.4,      502.4,   601.9756,          24600,          15940,          41172
20191203,        609,        611,        603,        608,      622.2,     549.88,     501.33,   607.4756,           8200,          21260,          40520
20191202,        619,        622,        614,        614,      623.2,      545.2,     500.02,    617.564,          17200,          26060,          40680
20191129,        621,        626,        618,        624,        626,      540.2,     497.57,   622.9623,          10600,          32400,          40188
20191128,        638,        638,        619,        620,      627.6,     534.88,     494.84,   625.2251,          19100,          94920,          39988
20191127,        627,        645,        622,        645,      632.8,     529.72,     492.16,   631.9043,          51200,         147920,          39408
20191126,        624,        629,        606,        613,        613,     523.68,     489.22,   615.3696,          32200,         148420,          37628
20191125,        642,        651,        609,        628,      600.2,     518.92,     486.84,   629.2904,          48900,         149720,          36528
20191122,        686,        691,        616,        632,      578.4,     513.48,     484.37,   654.2735,         323200,         140900,          34888
20191121,        540,        646,        540,        646,        554,     508.08,     482.09,   622.2883,         284100,          78680,          22132
20191120,        550,        589,        534,        546,      526.2,     502.08,     479.85,   559.6313,          53700,          27740,          11112
20191119,        522,        549,        515,        549,        518,     499.84,        479,   527.3385,          38700,          18840,           9116
20191118,        508,        520,        508,        519,      508.4,     497.36,     478.04,   515.8125,           4800,          11880,           7752
20191115,        506,        513,        506,        510,      503.6,     496.16,     477.42,   510.4132,          12100,          12240,           7788
20191114,        520,        520,        505,        507,        501,      495.4,     476.96,   514.8912,          29400,          12200,           7708
20191113,        501,        507,        496,        505,        500,      494.6,     476.54,   500.6957,           9200,           7560,           7168
20191112,        495,        501,        495,        501,      498.8,     493.44,     476.22,   498.7949,           3900,           6420,           7108
20191111,        498,        503,        493,        495,      498.6,      492.4,     475.94,   497.0909,           6600,           6420,           7208
20191108,        504,        505,        497,        497,      498.8,      491.8,     475.73,   500.2605,          11900,           5780,           7288
20191107,        501,        504,        501,        502,      498.8,     491.32,     475.44,   502.3871,           6200,           4640,           7048
20191106,        500,        502,        498,        499,      497.6,      490.4,      475.2,      499.8,           3500,           6700,           7100
20191105,        501,        501,        496,        500,      497.4,     489.56,     475.01,   498.5128,           3900,           7660,           7272
20191101,        502,        502,        493,        496,      495.6,     488.92,     474.82,   495.8529,           3400,           9320,           7552
20191031,        496,        501,        496,        497,      494.2,     488.12,     474.78,   497.9355,           6200,           9620,           7748
20191030,        494,        499,        492,        496,        493,      487.2,     474.56,   496.0424,          16500,           9500,           7760
20191029,        494,        498,        492,        498,        492,     486.36,      474.4,   495.6627,           8300,           7120,           7444
20191028,        496,        496,        486,        491,      491.2,     485.36,     474.22,   492.4508,          12200,           6800,           7364
20191025,        495,        496,        483,        489,      491.8,     484.52,     474.24,   488.7959,           4900,           5300,           7056
20191024,        492,        495,        491,        491,      492.4,     484.04,     474.22,   491.9821,           5600,           5900,           7116
20191023,        499,        500,        491,        491,      493.6,     483.64,     474.22,   494.6087,           4600,           5640,           7360
20191021,        496,        497,        491,        494,      494.6,     483.16,     474.24,   493.3134,           6700,           6440,           7808
20191018,        491,        495,        491,        494,      493.8,     482.16,     474.17,   493.4681,           4700,           5860,           7764
20191017,        493,        500,        490,        492,      492.4,     480.68,     474.08,   494.1013,           7900,           5840,           7864
20191016,        499,        499,        494,        497,      491.8,     479.16,     474.01,   497.1163,           4300,           5400,           7664
20191015,        493,        498,        493,        496,      490.6,      477.4,     473.78,   495.7674,           8600,           6560,           7728
20191011,        487,        491,        486,        490,      488.8,     475.64,     473.66,   488.8947,           3800,           8020,           7736
20191010,        489,        492,        487,        487,        486,      473.6,      473.6,   488.9348,           4600,           8800,           7676
20191009,        491,        491,        486,        489,      483.6,     472.08,     473.57,   489.2982,           5700,           9160,           7572
20191008,        491,        494,        483,        491,      481.8,     470.44,     473.44,   489.7426,          10100,           9740,           7440
