日付,始値,高値,安値,終値,5日平均,25日平均,75日平均,VWAP,出来高,5日平均,25日平均
20151230,       1280,     1293.5,       1279,     1279.5,     1267.2,     1270.8,    1225.38,  1284.2599,        6740600,        6934060,       11361132
20151229,       1277,     1279.5,       1266,     1274.5,     1263.6,    1271.34,    1222.46,  1272.9258,        6840200,        7106100,       11502064
20151228,       1260,       1276,     1254.5,     1268.5,     1258.7,    1272.54,    1219.51,  1268.2211,        7692900,        8513500,       11649080
20151225,       1269,       1269,       1248,     1253.5,     1256.4,    1274.18,    1216.78,  1255.2733,        4891600,        9791000,       11990108
20151224,     1276.5,     1278.5,       1258,       1260,     1261.3,    1275.38,    1214.06,  1267.6741,        8505000,       11111240,       12246012
20151222,       1254,       1269,       1250,     1261.5,     1263.8,    1275.78,     1211.3,  1261.5772,        7600800,       12450100,       12316948
20151221,     1245.5,     1259.5,       1235,       1250,     1255.1,    1275.56,     1209.1,  1247.0506,       13877200,       14018940,       12381612
20151218,     1281.5,     1304.5,     1253.5,       1257,     1257.9,    1276.48,    1207.25,  1272.8078,       14080400,       14066700,       12124468
20151217,       1293,       1295,       1277,       1278,     1259.2,    1277.46,    1204.68,  1285.9216,       11492800,       14005320,       11820628
20151216,       1263,       1281,       1247,     1272.5,     1252.9,    1277.58,    1201.96,  1267.6655,       15199300,       13887820,       11766008
20151215,       1267,       1269,     1214.5,       1218,     1250.5,    1278.04,    1198.59,  1236.5307,       15445000,       12871900,       11503672
20151214,     1242.5,       1267,       1236,       1264,     1258.1,    1280.72,    1196.48,  1251.5013,       14116000,       11545580,       11373152
20151211,       1234,       1270,       1234,     1263.5,     1258.7,    1280.54,    1194.43,  1248.4478,       13773500,       10612800,       11395252
20151210,       1245,       1253,       1234,     1246.5,     1258.4,     1281.2,    1192.69,  1245.6989,       10905300,       10610100,       11523660
20151209,       1249,     1267.5,       1248,     1260.5,     1268.1,    1282.24,    1191.46,  1258.4724,       10119700,       10270300,       11823500
20151208,       1268,       1275,       1255,       1256,     1273.1,    1281.42,    1190.22,  1261.8994,        8813400,       10867200,       11899536
20151207,     1274.5,       1286,       1266,       1267,     1279.7,    1281.84,    1188.97,  1276.0039,        9452100,       14631380,       11955788
20151204,       1276,     1282.5,       1258,       1262,     1289.2,    1281.34,     1187.6,   1267.313,       13760000,       15891560,       12001688
20151203,     1285.5,       1298,     1277.5,       1295,     1298.8,    1281.36,    1186.36,  1291.1694,        9206300,       14957400,       11933608
20151202,     1299.5,       1302,     1283.5,     1285.5,       1300,    1279.28,    1184.67,  1289.4738,       13104200,       14664760,       12137920
20151201,       1300,     1302.5,       1267,       1289,     1299.4,    1277.64,    1183.44,   1287.108,       27634300,       13682400,       11978756
20151130,       1316,     1321.5,     1308.5,     1314.5,     1300.2,     1275.7,    1182.26,  1315.9007,       15753000,       10208320,       11395248
20151127,       1305,     1317.5,     1303.5,       1310,     1298.2,    1271.64,    1180.73,  1310.1149,        9089200,        9160840,       11101392
20151126,       1298,       1304,       1294,       1301,     1298.1,    1267.88,    1179.19,  1299.4757,        7743100,       10586720,       11178840
20151125,       1283,       1292,     1275.5,     1282.5,     1294.6,    1263.46,     1177.4,  1283.2856,        8192400,       11295940,       11175548
20151124,     1293.5,     1297.5,       1284,       1293,     1292.1,       1260,    1175.86,  1290.8116,       10263900,       11713140,       11064156
20151120,       1298,       1305,       1286,     1304.5,     1284.7,    1256.68,    1174.28,  1295.7759,       10515600,       11503840,       11008072
20151119,       1300,     1319.5,       1297,     1309.5,     1278.4,    1252.38,    1172.86,  1309.2078,       16218600,       10890440,       10948824
20151118,       1282,       1294,     1274.5,     1283.5,     1272.8,    1247.44,    1171.22,  1286.5547,       11289200,        8943600,       10785492
20151117,       1278,     1281.5,       1265,       1270,     1272.3,    1244.78,    1169.89,  1273.5705,       10278400,        8711220,       10740120
20151116,       1248,     1259.5,     1241.5,       1256,     1275.1,    1242.88,    1168.71,  1251.2671,        9217400,        8383720,       11004288
20151113,       1270,       1277,       1261,       1273,     1280.9,     1240.2,    1168.39,  1269.6832,        7448600,        8976640,       11319344
20151112,     1281.5,       1287,       1275,     1281.5,     1278.2,     1236.2,    1167.94,  1281.4241,        6484400,       10420620,       11624064
20151111,       1276,     1286.5,       1271,       1281,     1277.9,    1231.74,    1167.23,  1279.6015,       10127300,       12520480,       11873680
20151110,       1272,     1285.5,       1271,       1284,     1276.2,    1226.94,    1166.47,  1278.6908,        8640900,       14175280,       11898140
20151109,       1277,       1290,     1267.5,       1285,     1267.4,    1222.28,    1165.59,  1281.7925,       12182000,       14851220,       12080996
20151106,       1285,       1285,       1247,     1259.5,     1263.7,    1216.88,     1164.6,  1259.5755,       14668500,       14458760,       12563576
