日付,始値,高値,安値,終値,5日平均,25日平均,75日平均,VWAP,出来高,5日平均,25日平均
20220214,       1920,       1930,       1919,       1920,     1920.2,    1940.32,    2079.44,       1921,            900,            640,           1048
20220210,       1919,       1925,       1919,       1925,     1914.2,     1938.2,    2083.93,     1923.8,           1000,            480,           1032
20220209,       1919,       1920,       1919,       1919,     1900.8,     1934.8,    2087.92,  1919.4444,            900,            380,           1016
20220208,       1919,       1919,       1919,       1919,       1884,    1932.08,    2092.18,       1919,            100,            260,           1236
20220207,       1890,       1918,       1890,       1918,     1856.2,    1929.36,    2096.21,  1908.6667,            300,            780,           1312
20220204,       1890,       1890,       1890,       1890,     1828.6,    1927.84,     2101.1,       1890,            100,           1580,           1444
20220203,       1835,       1860,       1835,       1858,       1831,    1930.24,     2105.6,     1849.2,            500,           1700,           1616
20220201,       1810,       1835,       1810,       1835,     1842.4,    1933.08,    2110.05,  1826.3333,            300,           1640,           1696
20220128,       1780,       1830,       1750,       1780,     1858.4,    1936.88,    2114.94,  1780.4815,           2700,           2000,           1888
20220127,       1902,       1902,       1780,       1780,     1892.4,    1942.88,    2120.96,   1861.186,           4300,           1720,           1960
20220126,       1901,       1902,       1901,       1902,     1936.4,     1951.2,    2127.42,  1901.2857,            700,           1260,           1876
20220125,       1915,       1915,       1915,       1915,     1963.4,    1955.64,    2132.73,       1915,            200,           1300,           1952
20220124,       1950,       1950,       1914,       1915,     1990.4,    1963.56,    2136.53,  1933.3333,           2100,           1360,           1976
20220120,       2000,       2000,       1911,       1950,     2019.8,    1972.96,    2140.33,  1968.2308,           1300,           1200,           1924
20220119,       2037,       2038,       2000,       2000,     2038.8,    1982.56,    2144.97,     2018.6,           2000,           1100,           1900
20220118,       2050,       2050,       2037,       2037,     2048.8,    1990.76,    2148.97,  2044.2222,            900,            720,           1832
20220117,       2066,       2066,       2050,       2050,     2048.2,    1997.48,    2151.49,     2056.2,            500,            700,           1832
20220114,       2062,       2063,       2062,       2062,     2037.8,    2003.68,    2154.32,  2062.0769,           1300,            700,           1820
20220113,       2050,       2050,       2045,       2045,     2011.4,    2009.24,    2158.69,    2048.25,            800,            660,           1788
20220112,       2050,       2050,       2050,       2050,     1989.4,    2013.84,    2160.86,       2050,            100,            820,           1764
20220111,       1998,       2034,       1998,       2034,     1967.6,    2017.84,     2162.3,   2010.125,            800,           1040,           1928
20220107,       1956,       1998,       1930,       1998,     1934.2,    2024.16,    2163.64,     1949.2,            500,            980,           1928
20220106,       1935,       1935,       1930,       1930,     1902.6,    2032.12,    2165.44,  1934.0909,           1100,           1000,           1928
20220105,       1950,       1950,       1935,       1935,     1886.8,    2041.32,     2168.4,     1948.5,           1600,           2060,           1888
20220104,       1894,       1941,       1893,       1941,       1870,    2049.92,     2170.6,  1902.1667,           1200,           2140,           1928
20211230,       1845,       1869,       1845,       1867,     1857.8,    2063.52,    2173.05,     1863.4,            500,           2620,           2000
20211229,       1864,       1864,       1840,       1840,     1874.4,    2080.28,    2176.36,       1844,            600,           3400,           2052
20211228,       1851,       1859,       1840,       1851,     1892.2,    2098.68,    2180.25,  1849.0938,           6400,           3780,           2052
20211227,       1863,       1920,       1840,       1851,       1908,    2117.04,    2183.69,     1869.7,           2000,           3520,           1804
